"EVENT" "median_value" "mean_value" "var_value"
"HsaEX0049146" 91.16 87.3738888888889 210.218805749806
"HsaEX0049174" 13.09 18.914965034965 329.863320949473
"HsaEX0049181" 33.33 33.9554736842105 727.775201634938
"HsaEX0049183" 96.075 84.2189215686275 584.6669701126
"HsaEX0049190" 86.01 84.4501388888889 121.281117463092
"HsaEX0049206" 33.33 44.5931428571429 917.210762142857
"HsaEX0049216" 84.4 82.5651724137931 156.497615421456
"HsaEX0049234" 66.67 62.6770754716981 1277.03878469901
"HsaEX0049236" 0 27.5277142857143 1579.30938895604
"HsaEX0049276" 82.71 79.755401459854 298.343013256763
"HsaEX0049310" 85.62 80.2344186046512 515.096021729651
"HsaEX0049339" 74.76 72.6441 754.128278979798
"HsaEX0049351" 0 23.0818348623853 1330.85280771322
"HsaEX0049359" 86.19 76.5278703703704 762.424127197992
"HsaEX0049360" 25 37.0248979591837 1047.85550772144
"HsaEX0049362" 0 18.6264423076923 1277.68344450149
"HsaEX0049364" 50.74 55.1758823529412 1489.38727198602
"HsaEX0049370" 84.72 84.5103546099291 112.387379159068
"HsaEX0049371" 36.74 34.4620567375887 734.365677882472
"HsaEX0049373" 15.84 22.263724137931 530.120392978927
"HsaEX0049396" 42.86 46.447724137931 349.518369090038
"HsaEX0049400" 71.8 61.782 839.330128611111
"HsaEX0049423" 100 79.6651948051948 822.31102265892
"HsaEX0049428" 6.525 12.5494285714286 275.911563699897
"HsaEX0049500" 86.755 82.3214492753623 368.156869417116
"HsaEX0049508" 89.22 87.0457480314961 163.424354793151
"HsaEX0049563" 15.19 25.0968148148148 731.003729331122
"HsaEX0049609" 33.99 51.4587755102041 1452.94766513605
"HsaEX0049629" 45.68 51.0355970149254 872.773259415329
"HsaEX0049641" 5.735 14.5161764705882 522.638749716776
"HsaEX0049642" 0 17.1679230769231 922.521988676208
"HsaEX0049650" 88.96 84.8585517241379 262.142662471264
"HsaEX0049665" 17.93 30.8799206349206 983.097136793651
"HsaEX0049673" 71.43 65.3885714285714 1211.22553937282
"HsaEX0049677" 88.29 86.9191034482759 96.7741693295019
"HsaEX0049689" 12.87 17.550157480315 347.638522197225
"HsaEX0049692" 71.11 69.2524827586207 327.149363237548
"HsaEX0049708" 10.485 12.7959722222222 222.757039607615
"HsaEX0049730" 37.04 40.7784722222222 370.098825621601
"HsaEX0049737" 1.57 15.3138848920863 720.732716682306
"HsaEX0049746" 67.19 68.7768965517241 543.738559051724
"HsaEX0049748" 38.835 46.5078472222222 732.286144284188
"HsaEX0049754" 12.39 13.4143055555556 92.59167503885
"HsaEX0049764" 15.07 17.6481118881119 149.091881621196
"HsaEX0049826" 76.83 75.7665517241379 126.096211637931
"HsaEX0049887" 50 54.4183606557377 1906.18298060109
"HsaEX0049888" 60.13 62.9209574468085 928.679830256234
"HsaEX0049912" 15.03 18.7246212121212 319.489379244737
"HsaEX0049919" 91.46 87.3651851851852 200.195569928137
"HsaEX0049933" 77.78 75.4257971014493 521.938577827145
"HsaEX0049960" 50 52.79136 948.721815070968
"HsaEX0049963" 100 81.3384375 1066.97480715726
"HsaEX0049967" 100 85.7315384615385 899.266877538462
"HsaEX0049971" 82.665 80.4190217391304 411.34741991161
"HsaEX0049986" 45.45 49.7008771929825 1235.87691957771
"HsaEX0050002" 23.36 28.031875 448.522464291958
"HsaEX0050030" 84.21 78.465873015873 688.917279467486
"HsaEX0050036" 26.06 36.3171929824561 1122.21627700668
"HsaEX0050069" 5.66 18.4592592592593 747.933924444444
"HsaEX0050085" 6.59 13.861875 371.627843312937
"HsaEX0050087" 86.44 83.811724137931 180.958008812261
"HsaEX0050140" 87.88 82.1073394495413 479.963601189263
"HsaEX0050145" 20.69 24.0851219512195 555.304994042383
"HsaEX0050169" 82.115 70.0225925925926 1134.62904220825
"HsaEX0050205" 19.51 29.2900854700855 857.654949130563
"HsaEX0050219" 24.405 28.6162121212121 697.504338214203
"HsaEX0050262" 31.43 32.6839436619718 317.078633982619
"HsaEX0050267" 84.62 82.8352554744526 186.755688353371
"HsaEX0050273" 34.51 39.6811188811189 550.768587471683
"HsaEX0050291" 57.915 58.4619565217391 541.22362315138
"HsaEX0050301" 87.43 87.0589361702128 104.500685288754
"HsaEX0050320" 50 53.8025 1191.59324195402
"HsaEX0050329" 2.26 20.2711818181818 950.301643544621
"HsaEX0050333" 79.2 64.6660439560439 1219.7159019536
"HsaEX0050340" 18.75 32.3233333333333 1536.15293809524
"HsaEX0050342" 4.97 33.5835714285714 2023.65079395604
"HsaEX0050350" 18.91 20.3546206896552 165.947497250958
"HsaEX0050364" 33.025 33.8717142857143 264.924340924974
"HsaEX0050365" 42.76 43.0274285714286 378.76073290853
"HsaEX0050370" 76.315 72.3513888888889 445.716922533023
"HsaEX0050411" 85.92 81.2653146853147 199.002937752388
"HsaEX0050442" 88.48 85.7754887218045 225.754156766917
"HsaEX0050469" 59.84 60.4830097087379 552.739936931277
"HsaEX0050481" 100 81.1006837606838 658.397351252579
"HsaEX0050486" 4.185 17.685 1163.6916
"HsaEX0050489" 79.215 72.4854032258065 845.766545364542
"HsaEX0050503" 83.67 80.9789655172414 167.423749616858
"HsaEX0050527" 97.47 70.2148888888889 1442.89749942572
"HsaEX0050529" 100 85.0276744186046 723.993808645691
"HsaEX0050550" 86.72 79.4917886178862 591.25252628282
"HsaEX0050574" 14.25 16.5090344827586 105.029407394636
"HsaEX0050578" 92.365 85.7007857142857 352.289342543679
"HsaEX0050694" 18.87 22.7328873239437 357.767632029767
"HsaEX0050698" 90.06 79.8507826086957 601.092166926011
"HsaEX0050725" 72.33 72.1109929078014 227.933739007092
"HsaEX0050732" 58.41 53.4222222222222 1056.84657125097
"HsaEX0050759" 90.48 86.6339534883721 191.72773502907
"HsaEX0050797" 4.76 13.1202150537634 545.945210822814
"HsaEX0050819" 14.29 21.9955652173913 695.63977928299
"HsaEX0050832" 1.725 20.5817647058824 1073.10079086918
"HsaEX0050846" 36.08 35.1883448275862 783.187941685824
"HsaEX0050855" 2.695 14.069375 571.298570935315
"HsaEX0050856" 0.925 15.4313888888889 718.161034421134
"HsaEX0050868" 85.65 83.8971034482759 125.739317940613
"HsaEX0050877" 51.885 53.4938970588235 550.971228404139
"HsaEX0050880" 90.645 79.2521014492754 749.928918909341
"HsaEX0050882" 84.95 81.0729007633588 368.602154597769
"HsaEX0050930" 100 86.6103370786517 907.502941930541
"HsaEX0050944" 67.65 68.0691724137931 174.1711798659
"HsaEX0050971" 43.565 44.3710447761194 455.847116193469
"HsaEX0050973" 80.885 78.8992537313433 313.978348311076
"HsaEX0051002" 12.33 15.1553383458647 205.165314467988
"HsaEX0051028" 54.335 54.6750746268657 572.498157513186
"HsaEX0051031" 87.67 83.2341085271318 313.26699158188
"HsaEX0051051" 89.335 87.2781690140845 172.155024992508
"HsaEX0051055" 90.23 83.236 510.635107619048
"HsaEX0051075" 76.03 72.7009219858156 320.60265414387
"HsaEX0051079" 9.28 15.2539436619718 273.928957386874
"HsaEX0051109" 82.235 71.930625 824.520913888889
"HsaEX0051137" 97.75 87.1960902255639 507.424707325131
"HsaEX0051138" 4.61 14.6020769230769 444.077030536673
"HsaEX0051140" 4.02 15.5420740740741 662.465498651188
"HsaEX0051148" 17 19.3587121212121 146.861460160768
"HsaEX0051168" 0 13.1533088235294 783.793694896514
"HsaEX0051180" 4.835 13.3469852941176 349.82489380719
"HsaEX0051188" 80 76.6232467532467 487.836245898838
"HsaEX0051193" 94.4 83.4401941747573 576.725358785456
"HsaEX0051200" 53.93 52.3129523809524 1659.23444600733
"HsaEX0051217" 91.54 85.2828682170543 382.70047217781
"HsaEX0051219" 20 23.0323076923077 248.034194633274
"HsaEX0051221" 86.89 73.97856 848.411230167742
"HsaEX0051228" 23.96 34.7581707317073 1196.70654599518
"HsaEX0051230" 30.28 33.6697333333333 762.169518846847
"HsaEX0051241" 0 12.46703125 773.865435211614
"HsaEX0051245" 36.36 50.6531578947368 1736.22813029872
"HsaEX0051248" 83.295 76.2716666666667 718.455258245614
"HsaEX0051256" 88.41 75.3874482758621 688.601738582375
"HsaEX0051262" 55.87 55.6995774647887 182.612449465588
"HsaEX0051264" 85.71 82.9224113475177 169.119351286727
"HsaEX0051288" 53.58 55.561724137931 338.994410201149
"HsaEX0051290" 13.33 16.1727972027972 121.209710430415
"HsaEX0051299" 77.61 72.1403278688525 664.632799891614
"HsaEX0051304" 0 14.7877272727273 865.85818469558
"HsaEX0051310" 42.11 43.4032846715328 658.921997219837
"HsaEX0051313" 86.555 82.2764583333333 251.142539117133
"HsaEX0051333" 89.41 85.9231111111111 277.237579800995
"HsaEX0051336" 86.27 85.5187943262411 133.989017821682
"HsaEX0051343" 70.63 67.0624822695035 539.030375937183
"HsaEX0051344" 61.385 60.0917045454545 994.352545336991
"HsaEX0051371" 11.11 14.0776258992806 310.438657366281
"HsaEX0051382" 76.705 75.0458461538462 327.921719045915
"HsaEX0051386" 81.82 64.879746835443 1462.33096147355
"HsaEX0051407" 89.6 86.5329496402878 144.398233990199
"HsaEX0051413" 17.375 26.3919718309859 564.538241474378
"HsaEX0051416" 86.14 84.2279674796748 190.138693375983
"HsaEX0051418" 86.16 85.1086764705882 144.28937453159
"HsaEX0051435" 48.86 52.8340740740741 818.649062334032
"HsaEX0051453" 1.165 15.9297058823529 839.708112032086
"HsaEX0051477" 88.89 83.4431468531469 391.755669605043
"HsaEX0051501" 19.93 23.0983687943262 348.399072320162
"HsaEX0051521" 23 35.036013986014 961.842618506845
"HsaEX0051554" 15.185 16.2069444444444 79.8367878010878
"HsaEX0051561" 60.83 59.5439716312057 629.154754113475
"HsaEX0051567" 23.475 33.9106818181818 780.719511745316
"HsaEX0051577" 95.87 86.0360194174757 531.248310470207
"HsaEX0051595" 90.24 84.9471900826446 359.361405371901
"HsaEX0051637" 100 72.1171428571429 1560.7036625
"HsaEX0051697" 12.59 19.2955303030303 517.482351625029
"HsaEX0051725" 34.26 33.5089655172414 267.263238505747
"HsaEX0051743" 75 74.1801418439716 195.093679979737
"HsaEX0051803" 8.14 16.9608391608392 577.694214783808
"HsaEX0051832" 12.525 19.8625694444444 534.433419225913
"HsaEX0051914" 50 50.7073722627737 449.539009220696
"HsaEX0051927" 20.85 28.7524113475177 551.389317001013
"HsaEX0051942" 81.41 69.9263247863248 1170.37711482464
"HsaEX0051985" 87.78 86.8392753623188 87.9065352374907
"HsaEX0051998" 62.98 62.1951063829787 396.33804231003
"HsaEX0052000" 100 82.1168965517241 854.162517241379
"HsaEX0052011" 61.915 59.5279166666667 915.760818006993
"HsaEX0052025" 21.98 33.149347826087 1043.11688351317
"HsaEX0052096" 83.64 81.5033576642336 239.584062172606
"HsaEX0052103" 53.39 50.8111724137931 1142.16853403257
"HsaEX0052141" 91.515 85.4505303030303 353.375224907472
"HsaEX0052178" 27.88 37.5886363636364 1059.7471258042
"HsaEX0052195" 89.05 86.4062937062937 158.084602363833
"HsaEX0052222" 59.175 60.4977692307692 867.901860876565
"HsaEX0052235" 86.15 81.0240689655172 270.717684022989
"HsaEX0052254" 58.24 59.2304347826087 288.986557473818
"HsaEX0052258" 70.585 68.177 579.747857122302
"HsaEX0052259" 49.43 49.259724137931 232.158544367816
"HsaEX0052261" 52.435 55.9893055555556 773.231021891997
"HsaEX0052281" 3.365 12.5213333333333 471.370909131653
"HsaEX0052288" 14.02 28.7341134751773 1033.70667010132
"HsaEX0052294" 90.68 86.0447142857143 275.90698049332
"HsaEX0052312" 4.265 17.6638181818182 803.708832994162
"HsaEX0052314" 24.77 29.412700729927 554.419502211249
"HsaEX0052378" 78.31 75.0363636363636 251.302652880922
"HsaEX0052394" 5.26 13.5869503546099 558.053409918946
"HsaEX0052406" 92.59 83.4700934579439 552.057187727032
"HsaEX0052445" 96.235 75.3720652173913 1069.84090228141
"HsaEX0052448" 16.67 22.4241228070175 535.446171347617
"HsaEX0052467" 94.15 85.4538211382114 496.85335003332
"HsaEX0052471" 79.51 69.8604511278195 848.910836158578
"HsaEX0052489" 87.91 78.6391304347826 608.844625609173
"HsaEX0052492" 42.86 44.6539694656489 710.922834891368
"HsaEX0052533" 67.14 67.6469230769231 299.987972156013
"HsaEX0052541" 97.01 85.9001408450704 522.255792837022
"HsaEX0052550" 89.6 83.6439259259259 300.604695666114
"HsaEX0052560" 96.095 87.4030714285714 280.15875524666
"HsaEX0052565" 86.3 77.6306329113924 863.177475235313
"HsaEX0052566" 46.62 53.4293333333333 1013.81203873874
"HsaEX0052569" 91.61 82.8575 617.005495454545
"HsaEX0052572" 67.64 65.2942465753425 980.109730327245
"HsaEX0052594" 80 75.1976119402985 600.182609291886
"HsaEX0052607" 85.92 82.8017857142857 298.630587435766
"HsaEX0052608" 91.54 86.7721276595745 244.657224012158
"HsaEX0052625" 18.22 23.2707142857143 517.310914594039
"HsaEX0052644" 0 18.7222471910112 1092.27790171093
"HsaEX0052649" 87.63 85.4697916666667 175.153144711538
"HsaEX0052661" 12.41 14.4113103448276 188.320025354406
"HsaEX0052671" 13.2 22.5948275862069 530.700951532567
"HsaEX0052716" 12.37 15.8284397163121 176.06508183384
"HsaEX0052721" 64.795 62.7265217391304 379.756704601714
"HsaEX0052737" 13.22 17.0139160839161 238.937635260514
"HsaEX0052743" 78.29 74.9204827586207 366.367043515326
"HsaEX0052746" 89.01 85.4491724137931 220.134775699234
"HsaEX0052782" 75.565 75.9611111111111 241.471158197358
"HsaEX0052794" 72.11 71.07425 449.64565657563
"HsaEX0052796" 40 42.2429770992366 453.947747222548
"HsaEX0052808" 54.8 53.5704137931034 290.10013316092
"HsaEX0052839" 90 86.5454482758621 280.613869415709
"HsaEX0052877" 24.175 25.94 265.622709352518
"HsaEX0052889" 75.07 73.2771631205674 284.331639037487
"HsaEX0052915" 87.825 77.4297222222222 976.299237063492
"HsaEX0052919" 33.33 35.7641379310345 415.63093414751
"HsaEX0052924" 12.3 14.4951034482759 122.66455710728
"HsaEX0052946" 100 87.0376699029126 465.272129811536
"HsaEX0052967" 6.37 14.3491366906475 453.717336930456
"HsaEX0052979" 87.19 85.8152413793104 138.082087614943
"HsaEX0053026" 90.12 86.9785185185185 252.185908236595
"HsaEX0053027" 77.17 72.0953284671533 601.565507428081
"HsaEX0053044" 18.92 21.4788549618321 289.413980986494
"HsaEX0053051" 61.09 58.5235862068966 650.649428716475
"HsaEX0053113" 20.33 22.5396527777778 163.720943235237
"HsaEX0053192" 100 81.0491228070175 789.038743859649
"HsaEX0053193" 79.965 73.9026271186441 817.382515261481
"HsaEX0053203" 90.11 86.6717361111111 156.91807598582
"HsaEX0053241" 69.68 68.8940769230769 606.547697203339
"HsaEX0053253" 85.29 80.2429285714286 333.711666901336
"HsaEX0053282" 100 84.9043678160919 588.57113418872
"HsaEX0053283" 0 12.2178048780488 826.654267560976
"HsaEX0053288" 88.37 86.25 144.46584057971
"HsaEX0053300" 25.42 34.008 968.257140322581
"HsaEX0053315" 88.095 86.3324615384615 180.855846607036
"HsaEX0053332" 19.53 24.0574757281553 514.288795526366
"HsaEX0053333" 55.56 57.3147169811321 565.524863252471
"HsaEX0053343" 77.99 72.236 943.010175510204
"HsaEX0053361" 67.475 65.3828260869565 481.467116772453
"HsaEX0053363" 34.64 41.0470967741935 950.592447170809
"HsaEX0053366" 88.305 83.3744366197183 259.554111382479
"HsaEX0053373" 100 85.8140659340659 534.590348840049
"HsaEX0053382" 100 85.2419540229885 458.803557765303
"HsaEX0053391" 86.295 75.3376041666667 822.288900515351
"HsaEX0053406" 88.49 83.8111650485437 363.451630001904
"HsaEX0053422" 98.49 80.4236206896552 858.451012976407
"HsaEX0053423" 80 72.1430188679245 836.57432532656
"HsaEX0053439" 90.65 87.0655813953488 231.780195167151
"HsaEX0053456" 13.93 19.13136 419.209129587097
"HsaEX0053491" 47.37 50.1686713286713 1028.37682568699
"HsaEX0053494" 94.96 86.8325384615385 378.97535862254
"HsaEX0053529" 36 37.7923404255319 401.299770911854
"HsaEX0053560" 51.69 54.7106299212598 958.038347219098
"HsaEX0053597" 20 21.3865034965035 221.333439801044
"HsaEX0053616" 61.89 61.2468275862069 405.332557921456
"HsaEX0053637" 84.125 82.2478358208955 184.591373476602
"HsaEX0053641" 80.27 80.5487628865979 312.415088036942
"HsaEX0053646" 14.945 18.7220138888889 276.478185426379
"HsaEX0053650" 0 35.3364285714286 1899.72171428571
"HsaEX0053651" 43.845 50.3738709677419 1239.89820772078
"HsaEX0053652" 100 84.897816091954 695.540880058808
"HsaEX0053670" 30.765 40.029347826087 1344.08317978978
"HsaEX0053672" 34.4 38.471935483871 1170.3187657784
"HsaEX0053673" 0 17.7677011494253 882.237106281743
"HsaEX0053675" 6.01 17.3051807228916 735.818454540112
"HsaEX0053748" 64.02 62.0063448275862 450.663915019157
"HsaEX0053770" 95.76 82.5283783783784 808.246671306923
"HsaEX0053772" 80.35 68.3321739130435 1073.33402067124
"HsaEX0053773" 13.04 16.3312056737589 233.492997821682
"HsaEX0053788" 87.5 86.1333576642336 103.2034754079
"HsaEX0053791" 8.8 14.8996581196581 335.950925744179
"HsaEX0053805" 10.34 14.36792 319.666613380645
"HsaEX0053821" 73.42 73.753309352518 280.300646939839
"HsaEX0053865" 82.08 80.6657342657343 168.113773928888
"HsaEX0053881" 80.26 73.6712977099237 698.261800610687
"HsaEX0053928" 15.325 18.5334920634921 306.832574907937
"HsaEX0053974" 95.305 78.5322727272727 815.000050528541
"HsaEX0053975" 54.705 58.9263333333333 1168.33630745098
"HsaEX0053981" 89.82 80.9674725274725 507.409581318681
"HsaEX0053990" 91.3 82.0753097345133 637.314357269279
"HsaEX0054018" 100 85.0508333333333 587.955875087719
"HsaEX0054029" 84.4 75.3051239669421 763.834448526171
"HsaEX0054036" 27.27 33.2108 895.40743483871
"HsaEX0054049" 18.3 23.6083823529412 362.906567734205
"HsaEX0054179" 30.735 39.1925438596491 1228.26456780779
"HsaEX0054184" 89.56 87.3057042253521 133.885810493457
"HsaEX0054185" 72.41 71.4520979020979 305.515953314291
"HsaEX0054205" 63.57 61.5618320610687 600.67214277158
"HsaEX0054208" 0.77 17.5691262135922 741.260588444698
"HsaEX0054209" 13.055 20.3841176470588 633.173333372161
"HsaEX0054210" 28.99 34.9485576923077 823.588606637416
"HsaEX0054254" 75 75.8524827586207 184.792795181992
"HsaEX0054256" 89.93 85.9591366906475 229.638039829006
"HsaEX0054262" 14.97 21.2028282828283 642.671777633478
"HsaEX0054268" 6.735 15.8338679245283 544.969831563342
"HsaEX0054276" 71.615 71.952 867.319595918367
"HsaEX0054283" 0 18.2402631578947 841.006418847795
"HsaEX0054284" 81.24 76.298961038961 597.986262064251
"HsaEX0054285" 100 86.8612 595.413839346939
"HsaEX0054287" 37.61 39.524962406015 385.882267612212
"HsaEX0054296" 94.12 87.3082242990654 339.949805307706
"HsaEX0054299" 17.8 23.0154285714286 383.901494059609
"HsaEX0054301" 74.02 72.0420422535211 320.519244735791
"HsaEX0054310" 60 58.1252892561984 1562.58751012397
"HsaEX0054312" 7.215 16.0103846153846 507.492907846154
"HsaEX0054313" 8.58 15.7771428571429 653.156357142857
"HsaEX0054316" 100 80.1231034482759 1112.35337931034
"HsaEX0054347" 20 26.4670297029703 776.399073089109
"HsaEX0054359" 81.8 76.7684552845528 593.042845954951
"HsaEX0054362" 0 22.6138095238095 1525.4453847619
"HsaEX0054371" 98.8 81.6226732673267 771.532143782178
"HsaEX0054376" 25.755 40.5638888888889 1855.42007222222
"HsaEX0054385" 64.005 62.56625 1457.61996964286
"HsaEX0054386" 70.725 60.944375 1766.38199958333
"HsaEX0054389" 20.095 19.87625 362.988998214286
"HsaEX0054397" 46.74 47.799696969697 407.374064029609
"HsaEX0054433" 33.33 41.5668085106383 1483.54334239305
"HsaEX0054446" 15.21 27.4431578947368 1184.38770722807
"HsaEX0054457" 19.995 28.5175 900.865311363636
"HsaEX0054469" 44.565 51.095 1273.6411
"HsaEX0054470" 0 13.3168571428571 809.985213167702
"HsaEX0054473" 100 65.4434693877551 1678.12008146258
"HsaEX0054474" 21.74 43.0596226415094 1905.38585754717
"HsaEX0054482" 100 75.5471428571429 1571.74593142857
"HsaEX0054483" 4.9 14.0079487179487 703.97004831309
"HsaEX0054486" 50 51.9473913043478 684.120138339921
"HsaEX0054491" 36.25 43.3732231404959 820.577972024793
"HsaEX0054497" 94.44 85.2113043478261 543.426736038647
"HsaEX0054504" 33.33 44.9945714285714 1235.62827260504
"HsaEX0054531" 11.11 29.209875 1365.5682569462
"HsaEX0054538" 3.86 21.3805405405405 1094.77153303303
"HsaEX0054542" 48.54 52.9877777777778 959.036669444444
"HsaEX0054545" 100 86.074262295082 787.336644863388
"HsaEX0054548" 42.86 47.3292079207921 1133.98766336634
"HsaEX0054552" 0 18.6636363636364 890.53304949495
"HsaEX0054553" 15.85 30.0104651162791 1264.74657120709
"HsaEX0054554" 86.96 78.2437398373984 697.371895735039
"HsaEX0054557" 59.57 59.9004958677686 766.977724752066
"HsaEX0054559" 36.035 42.2566666666667 875.793305610561
"HsaEX0054575" 95.24 74.9227272727273 1130.05950649351
"HsaEX0054576" 75.09 69.9472277227723 792.023516237624
"HsaEX0054590" 76.47 72.3123376623377 1065.19529972659
"HsaEX0054593" 78.09 68.2764150943396 993.495684978229
"HsaEX0054614" 100 87.4711475409836 836.234793661202
"HsaEX0054620" 0 18.664756097561 1012.29237339657
"HsaEX0054622" 50 52.1705172413793 1034.18101538231
